2022-01-17 11:08:40 [com.xxl.job.core.thread.JobThread#run]-[130]-[Thread-19] <br>----------- xxl-job job execute start -----------<br>----------- Param:
2022-01-17 11:08:40 [com.xxl.job.core.thread.JobThread#run]-[176]-[Thread-19] <br>----------- xxl-job job execute end(finish) -----------<br>----------- Result: handleCode=200, handleMsg = null
2022-01-17 11:08:40 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[xxl-job, executor TriggerCallbackThread] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 11:08:42 [com.xxl.job.core.thread.JobThread#run]-[191]-[Thread-19] <br>----------- JobThread toStop, stopReason:web container destroy and kill the job.
2022-01-17 11:08:42 [com.xxl.job.core.thread.JobThread#run]-[201]-[Thread-19] <br>----------- JobThread Exception:java.lang.InterruptedException
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.reportInterruptAfterWait(AbstractQueuedSynchronizer.java:2019)
	at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:2093)
	at java.util.concurrent.LinkedBlockingQueue.poll(LinkedBlockingQueue.java:467)
	at com.xxl.job.core.thread.JobThread.run(JobThread.java:111)
<br>----------- xxl-job job execute end(error) -----------
2022-01-17 12:10:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:11:20 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:11:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:12:20 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:12:50 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:13:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:13:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:14:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:14:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:15:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:15:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:16:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:16:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:17:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:17:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:18:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:18:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:19:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:19:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:20:22 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:20:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:21:01 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:21:31 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:22:01 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:22:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:22:49 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:23:19 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:23:27 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:23:57 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:24:27 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:24:57 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:25:27 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:25:57 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:26:27 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:26:58 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:27:28 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:27:58 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:28:28 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:32:23 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:32:53 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:33:11 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:54:44 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:55:14 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:55:44 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:56:14 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:56:44 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 12:59:52 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:19:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-14] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:19:47 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-14] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:20:17 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-14] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:20:34 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-16] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:21:04 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-16] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:21:24 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:21:54 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-11] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:22:27 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
2022-01-17 13:22:57 [com.xxl.job.core.thread.TriggerCallbackThread#callbackLog]-[197]-[Thread-12] <br>----------- xxl-job job callback fail, callbackResult:ReturnT [code=500, msg=xxl-rpc remoting error(Connection refused (Connection refused)), for url : http://127.0.0.1:8082/heima-job-admin/api/callback, content=null]
